ссылаться_VERB	refer_NOUN
чудо_NOUN	marvel_NOUN
тыкать_VERB	pok_VERB
потреблять_VERB	consume_VERB
карьера_NOUN	quarry_ADV
сущность_NOUN	essence_NOUN
ллойд_NOUN	lloy_ADV
финалист_NOUN	finalist_NOUN
родительный_NOUN	genitive_ADJ
крисси_NOUN	chrissy_NOUN
отрицательный_ADJ	unfavorable_ADJ
лиаз_NOUN	liaz_PROPN
наси_NOUN	nasi_NOUN
интенсивно_ADV	intensively_ADV
корнелла_NOUN	cornell_ADV
мать_VERB	mali_NOUN
слеп_NOUN	blind_VERB
судорога_NOUN	cramp_VERB
кейтель_NOUN	keitel_NOUN
стимула_NOUN	incentive_ADJ
автобиография_NOUN	autobiography_ADV
люк_NOUN	luke_VERB
вшэ_NOUN	hse_VERB
разделять_VERB	divide_NOUN
ненавидел_VERB	hate_VERB
преданность_NOUN	devotion_NOUN
эмилиать_VERB	emiliano_ADV
предлагать_VERB	suggest_VERB
мерано_ADV	merano_ADV
вероятно_ADV	likely_ADV
статуть_NOUN	statute_VERB
шрифт_NOUN	font_NOUN
новичок_NOUN	beginner_NOUN
бойкотировать_VERB	boycot_VERB
калев_NOUN	kalefifth_ADJ
клика_NOUN	clique_NOUN
зоб_NOUN	ply_ADV
дополнительный_ADJ	supplementary_ADJ
лесок_NOUN	leskofifth_ADJ
притеснение_NOUN	harassment_NOUN
избиение_NOUN	beat_VERB
премьер_NOUN	premiere_ADV
оживление_NOUN	revival_NOUN
цнс_NOUN	cn_NOUN
фантазия_NOUN	fantasy_ADV
республиканец_NOUN	republican_NOUN
русская_NOUN	russian_NOUN
штраубинг_NOUN	straub_VERB
сознание_NOUN	consciousness_NOUN
выделить_VERB	highlight_VERB
тупик_NOUN	impasse_VERB
миссия_NOUN	mission_NOUN
хардвик_NOUN	hardwick_VERB
беспристрастно_ADV	impartially_ADV
дальнейший_ADJ	further_ADV
неверный_ADJ	faithless_NOUN
раскаяние_NOUN	contrition_NOUN
дсп_NOUN	cp_ADV
грязно_ADV	dirty_NOUN
обручение_NOUN	betrothal_ADJ
пить_ADJ	dorsal_ADJ
осуждение_NOUN	conviction_NOUN
восход_NOUN	sunrise_VERB
криптограф_NOUN	cryptographer_NOUN
варварство_NOUN	barbarity_NOUN
невис_NOUN	neve_NOUN
горбачй_NOUN	gorbachefifth_ADJ
принятие_NOUN	acceptance_NOUN
механический_ADJ	mechanical_ADJ
бочка_NOUN	drum_NOUN
блогосфера_NOUN	blogosphere_ADV
налоговый_ADJ	tax_NOUN
экстраполяция_NOUN	extrapolat_VERB
мошенник_NOUN	crake_VERB
зефир_NOUN	marshmallow_VERB
марисоль_NOUN	marisol_VERB
мороня_NOUN	moroni_NOUN
алкивиада_NOUN	alcibiade_NOUN
руэрг_NOUN	rouergue_NOUN
практически_ADV	almost_ADV
южный_ADJ	south_ADJ
подтверждать_VERB	confirm_NOUN
пьяный_ADJ	drunke_ADV
полностью_ADV	fully_ADV
отказать_VERB	refuse_VERB
граф_NOUN	count_NOUN
унь_NOUN	uni_ADJ
убрать_VERB	remove_VERB
призвание_NOUN	vocation_NOUN
греческий_ADJ	hellenic_ADJ
бесконечно_ADV	endlessly_ADV
ахиллесо_NOUN	achille_ADV
защитить_VERB	defend_NOUN
атомный_ADJ	atomic_ADJ
жить_VERB	liv_VERB
патер_NOUN	patra_NOUN
извиняться_VERB	apologize_NOUN
гюссинг_NOUN	gusse_VERB
пихта_NOUN	aby_NOUN
сжать_VERB	compress_ADJ
брэдберь_NOUN	bradbury_ADV
проверяемость_NOUN	verifiability_NOUN
подчеркнуть_ADV	underlin_VERB
грайца_NOUN	greiz_PROPN
заблуждение_NOUN	misconception_NOUN
умереть_ADJ	moderate_NOUN
полотенца_NOUN	towel_NOUN
агрессия_NOUN	aggression_NOUN
одобрить_VERB	approve_ADV
серьёзно_ADV	seriously_ADV
реформатор_NOUN	reformer_NOUN
развертываться_VERB	unfold_VERB
сигарета_NOUN	cigarette_VERB
бастьен_NOUN	bastien_ADV
бэрд_NOUN	baird_ADV
епископство_NOUN	bishopric_NOUN
ленинизм_NOUN	leninism_NOUN
абад_NOUN	abad_ADV
диверсант_NOUN	saboteur_NOUN
сложить_VERB	fold_VERB
антипод_NOUN	antipode_NOUN
посмертно_ADV	postmortem_NOUN
расшифровывать_VERB	decrypt_VERB
подделка_NOUN	fake_VERB
кавальерс_NOUN	cavalier_NOUN
железнодорожный_ADJ	railway_NOUN
признание_NOUN	confession_NOUN
протест_NOUN	protest_NOUN
эдуард_NOUN	edouard_ADV
хайт_NOUN	hite_VERB
заключёть_VERB	convict_VERB
колебание_NOUN	oscillation_NOUN
посещаемость_NOUN	attendance_NOUN
элмор_NOUN	elmore_ADV
спин_NOUN	back_ADV
отпуск_NOUN	vacation_NOUN
пия_NOUN	fdi_NOUN
заголовок_NOUN	heading_NOUN
выживать_VERB	survive_VERB
совершенство_NOUN	excellence_NOUN
изгнание_NOUN	exil_VERB
рбк_NOUN	rbc_ADJ
нравиться_VERB	like_NOUN
взорваться_VERB	explod_VERB
непобедимый_ADJ	undefeate_VERB
нанометр_NOUN	nanometer_NOUN
акцент_NOUN	emphasis_NOUN
мафиози_NOUN	mobst_ADV
поставщик_NOUN	supplier_NOUN
умышленно_ADV	willfully_ADV
торговля_NOUN	trade_VERB
дистанционно_ADV	remotely_ADV
недоверие_NOUN	distrust_VERB
рамсес_NOUN	ramess_NOUN
чада_NOUN	chadian_NOUN
нападение_NOUN	assault_NOUN
воспринимать_VERB	perceive_VERB
ум_NOUN	mind_NOUN
закладывать_VERB	lay_ADV
предотвратить_VERB	prevent_NOUN
элементарный_ADJ	elemental_ADJ
хачатурянин_NOUN	khachaturian_ADJ
язычник_NOUN	heathen_ADV
эберт_NOUN	ebert_VERB
выговор_NOUN	reprimand_NOUN
брамс_NOUN	brahm_NOUN
единогласно_ADV	unanimously_ADV
придавать_VERB	attach_NOUN
заметно_ADV	visibly_ADV
посол_NOUN	ambassador_NOUN
оборона_NOUN	defensive_NOUN
последователь_NOUN	follower_NOUN
читать_VERB	read_ADV
мотоцикл_NOUN	motorcycle_NOUN
взрывчатка_NOUN	explosive_NOUN
передвижение_NOUN	movement_NOUN
любимый_ADJ	favorite_NOUN
шибеник_NOUN	ibenik_VERB
матиас_NOUN	matia_NOUN
белье_NOUN	linen_NOUN
мучительно_ADV	painfully_ADV
патака_NOUN	pataki_NOUN
юрия_NOUN	yury_ADV
обморок_NOUN	faint_NOUN
смоллинг_NOUN	small_VERB
оккупант_NOUN	occupier_NOUN
строгое_NOUN	strict_VERB
эрос_NOUN	ero_NOUN
председательствовать_VERB	presid_VERB
статистически_ADV	statistically_ADV
исламист_NOUN	islamist_NOUN
выхлопной_ADJ	exhaust_VERB
подразделение_NOUN	subdivision_NOUN
небрежность_NOUN	negligence_NOUN
допускать_VERB	allow_VERB
холст_NOUN	canvase_NOUN
взрыватель_NOUN	fuse_NOUN
эггерт_NOUN	eggert_VERB
дискуссия_NOUN	thread_NOUN
вождь_NOUN	chief_NOUN
арбалетчик_NOUN	crossbowman_NOUN
символизировать_VERB	symbolise_VERB
налоговый_ADJ	ir_NOUN
молчаливо_ADV	tacitly_ADV
крайчка_NOUN	krycek_VERB
редактирование_NOUN	edit_VERB
поперечный_NOUN	transversal_ADJ
структурный_ADJ	structural_ADJ
вертикаль_NOUN	vertical_ADJ
насмешка_NOUN	ridicule_NOUN
хайленд_NOUN	highland_ADV
франсуаз_NOUN	franoise_VERB
мирный_ADJ	peaceful_ADJ
неприемлемый_ADJ	inadmissible_ADJ
устойчивый_ADJ	resiliend_ADJ
масуд_NOUN	massoud_ADV
охранник_NOUN	guard_NOUN
форматирование_NOUN	formatt_VERB
марсель_NOUN	marcel_NOUN
профессионализм_NOUN	professionalism_NOUN
херша_NOUN	hershey_ADV
кварц_NOUN	quartz_PROPN
нарисовать_VERB	draw_ADV
достоверность_NOUN	veracity_NOUN
подросток_NOUN	teen_NOUN
удаление_NOUN	removal_ADJ
бернары_NOUN	bernard_ADV
ведь_NOUN	witch_NOUN
стоян_NOUN	stoyanofifth_ADJ
фабриать_VERB	fabriano_ADV
фюссен_NOUN	fussen_ADV
триумвират_NOUN	triumvirate_VERB
аналогично_ADV	similarly_ADV
агрессивно_ADV	aggressively_ADV
успех_NOUN	success_NOUN
неправильный_ADJ	wrong_ADJ
жадность_NOUN	gree_VERB
дантес_NOUN	dante_NOUN
проводимость_NOUN	conductivity_NOUN
голуэй_NOUN	galway_NOUN
порядок_NOUN	order_NOUN
пикет_NOUN	picket_NOUN
новатор_NOUN	innovator_NOUN
фанатик_NOUN	fanatical_ADJ
биоразнообразие_NOUN	biodiversity_NOUN
сонч_NOUN	scz_PROPN
живопись_NOUN	painting_NOUN
жестоко_ADV	brutally_ADV
предательство_NOUN	betrayal_ADJ
орбита_NOUN	orbital_ADJ
фунсинпек_NOUN	funcinpec_NOUN
дзюдоист_NOUN	judoka_NOUN
неожиданно_ADV	unexpect_VERB
рузвельт_NOUN	roosevelt_NOUN
авив_NOUN	avfourth_ADJ
пользоваться_VERB	enjoy_VERB
дистилляция_NOUN	distillation_NOUN
беспорядочный_ADJ	disorderly_ADV
мужчина_NOUN	male_ADJ
перелом_NOUN	fracture_NOUN
доисторический_ADJ	prehistoric_ADJ
шартрёз_NOUN	chartreuse_VERB
лка_NOUN	lok_VERB
кипчак_NOUN	kipchak_VERB
нати_ADV	nati_NOUN
дым_NOUN	smoke_VERB
пугаеть_VERB	parrot_NOUN
такси_NOUN	cab_NOUN
преступность_NOUN	criminality_NOUN
консервативно_ADV	conservatively_ADV
остаток_NOUN	balance_NOUN
торжественно_ADV	solemnly_ADV
гонсалвеш_NOUN	goncalve_NOUN
апелляция_NOUN	appeal_ADJ
нтв_NOUN	ntfifth_ADJ
символист_NOUN	symbolist_NOUN
милосердие_NOUN	mercy_NOUN
клуб_NOUN	club_NOUN
упорство_NOUN	perseverance_NOUN
цунами_NOUN	tsunami_NOUN
мазь_NOUN	ointment_NOUN
меншик_NOUN	menshikofifth_ADJ
папка_NOUN	folder_NOUN
несовершеннолетний_ADJ	minor_NOUN
восклицательный_ADJ	exclamation_NOUN
необоснованный_ADJ	unsubstantiate_VERB
тикаль_NOUN	tikal_ADJ
грязный_ADJ	filthy_ADV
крепить_VERB	fortify_VERB
фраат_NOUN	phraate_NOUN
отправление_NOUN	dispatch_VERB
хищный_ADJ	predatory_ADJ
просвещение_NOUN	education_NOUN
лечить_VERB	heal_NOUN
гробница_NOUN	tomb_NOUN
фок_NOUN	phoca_NOUN
упомянуть_VERB	mention_NOUN
хайс_NOUN	hazen_ADV
сохранение_NOUN	preservation_NOUN
истощение_NOUN	attrition_NOUN
декольт_NOUN	cleavage_NOUN
амбулаторный_ADJ	outpatient_NOUN
реплика_NOUN	cue_NOUN
вспять_ADV	reverse_VERB
папство_NOUN	papacy_NOUN
штука_NOUN	thing_NOUN
предупреждать_VERB	warn_VERB
равель_NOUN	ravel_NOUN
пул_NOUN	pool_VERB
движение_NOUN	traffic_NOUN
фред_NOUN	fr_VERB
рэпкор_NOUN	rapcore_ADV
поймать_VERB	capture_VERB
цель_NOUN	target_NOUN
нанайский_ADJ	nanai_NOUN
заместитель_NOUN	alternate_NOUN
борегар_NOUN	beauregard_ADV
подкомитет_NOUN	subcommittee_NOUN
взаимосвязать_VERB	interlink_VERB
биотопливо_NOUN	biofuel_NOUN
эрен_ADJ	eren_ADV
стойкость_NOUN	fortitude_ADV
опасность_NOUN	danger_NOUN
несс_NOUN	ness_NOUN
маккулы_NOUN	mccool_VERB
перезахоронение_NOUN	reburial_ADJ
трава_NOUN	weed_VERB
марсилио_NOUN	ficino_ADV
мэнль_NOUN	manley_NOUN
взрываться_VERB	explod_VERB
манди_NOUN	mundy_ADV
заботиться_VERB	care_VERB
макбрайд_NOUN	mcbride_ADV
тренер_NOUN	coach_NOUN
ковальска_NOUN	kowalski_NOUN
пермяцкий_ADJ	permyak_VERB
эйфория_NOUN	euphoric_ADJ
ясеновац_NOUN	jasenovac_ADJ
духовность_NOUN	spirituality_NOUN
организовывать_VERB	organize_NOUN
влоцлавек_NOUN	wocawek_VERB
грудь_NOUN	breast_ADV
маневренный_NOUN	maneuverable_ADJ
деталь_NOUN	detail_NOUN
отменить_VERB	cancel_VERB
юрьевич_NOUN	yuryevich_VERB
змя_NOUN	snake_VERB
карфаген_NOUN	carthage_NOUN
победитель_NOUN	victor_NOUN
предпочтение_NOUN	preference_NOUN
сабрь_NOUN	sabri_NOUN
синоп_NOUN	sinop_VERB
рус_NOUN	rusi_NOUN
гибкость_NOUN	flexibility_NOUN
заражение_NOUN	contagion_NOUN
выбрать_VERB	chose_VERB
беспорядки_NOUN	riot_NOUN
традиционно_ADV	traditionally_ADV
мягкость_NOUN	softness_NOUN
спорно_ADV	argumentative_ADJ
ежегодной_ADJ	yearly_ADV
товара_NOUN	product_NOUN
орда_NOUN	horde_ADV
антипатр_NOUN	antipater_ADV
расстояние_NOUN	distance_NOUN
псевдонить_VERB	alias_NOUN
сондерс_NOUN	saunder_NOUN
доработка_NOUN	refin_VERB
осадки_NOUN	dratch_NOUN
расчленение_NOUN	dismemberment_NOUN
лоб_NOUN	forehead_ADV
продолжать_VERB	continue_NOUN
плать_VERB	planumber_NOUN
оскорблять_VERB	insult_NOUN
нитирен_NOUN	nichiren_ADV
вряд_ADV	unlikely_ADV
объятие_NOUN	cuddle_NOUN
мулай_NOUN	moulay_NOUN
человечество_NOUN	mankind_NOUN
передать_VERB	transfer_VERB
коть_ADJ	equestrian_ADJ
палец_NOUN	thumb_NOUN
уинслет_NOUN	winslet_VERB
договор_NOUN	treaty_NOUN
стэнвик_NOUN	stanwyck_VERB
кладбище_NOUN	cemetery_NOUN
эхнатон_NOUN	akhenaten_ADV
счетчик_NOUN	counter_NOUN
смертельно_ADV	fatal_ADJ
лыжа_NOUN	ski_NOUN
маркуза_NOUN	marcuse_VERB
акустика_NOUN	acoustic_NOUN
глотка_NOUN	sip_VERB
александр_NOUN	alexandrofifth_ADJ
мешать_VERB	interrupt_VERB
цель_NOUN	objective_NOUN
фармаколог_NOUN	pharmacologist_NOUN
нур_ADJ	nurmi_NOUN
скала_NOUN	rock_NOUN
христианизация_NOUN	christianisation_NOUN
респираторный_ADJ	respiratory_NOUN
плавание_NOUN	swimm_VERB
высочество_NOUN	highness_NOUN
проклить_VERB	damn_VERB
церковный_ADJ	ecclesiastical_ADJ
равенство_NOUN	equality_NOUN
шахта_NOUN	shaave_VERB
снежинка_NOUN	snowflake_NOUN
жерико_NOUN	gricault_NOUN
легкий_NOUN	lightweay_NOUN
головокружение_NOUN	dizziness_NOUN
леонидович_NOUN	leonidovich_VERB
дорога_ADJ	darl_VERB
сероватый_ADJ	canescen_NOUN
минелли_NOUN	minelli_NOUN
круг_NOUN	laps_NOUN
кукла_NOUN	doll_ADV
линетт_NOUN	lynette_VERB
кисель_NOUN	kissel_ADJ
приговорить_VERB	sentence_VERB
тупик_NOUN	stalemate_VERB
бентля_NOUN	bentley_ADV
астрономический_ADJ	astronomical_ADJ
спортсмен_NOUN	athlete_NOUN
сэмюэть_NOUN	samuel_ADJ
порождать_VERB	beget_NOUN
сценарист_NOUN	screenplay_NOUN
тонино_NOUN	tonino_ADV
прочность_NOUN	strength_NOUN
повышать_VERB	boost_NOUN
случайность_NOUN	randomness_NOUN
духовный_ADJ	spiritual_ADJ
видный_ADJ	prominend_ADJ
телесериал_NOUN	telenovela_NOUN
кнопка_NOUN	button_NOUN
пуэнт_NOUN	pointe_VERB
игла_NOUN	eagle_ADV
маркос_NOUN	marko_NOUN
скот_NOUN	livestock_VERB
беглец_NOUN	fugitive_NOUN
пугать_VERB	scare_NOUN
кий_NOUN	kyfourth_ADJ
хулиганство_NOUN	hooliganism_NOUN
гипермаркет_NOUN	hypermarket_VERB
фотка_NOUN	pic_NOUN
лоза_NOUN	lohse_VERB
подкрепление_NOUN	reinforcement_NOUN
урна_VERB	urn_VERB
интернет_NOUN	internet_VERB
имитация_NOUN	simulat_VERB
эритрея_NOUN	eritrean_ADJ
монах_NOUN	monk_NOUN
диоксид_NOUN	dioxide_ADV
биркенфельд_NOUN	birkenfold_NOUN
дппа_NOUN	df_NOUN
радикализм_NOUN	radicalism_NOUN
всц_NOUN	cw_NOUN
карта_NOUN	card_NOUN
фарерский_ADJ	faro_NOUN
любовница_NOUN	mistress_NOUN
снаряд_NOUN	ordnance_NOUN
кас_NOUN	cass_NOUN
скала_NOUN	cliff_NOUN
халк_NOUN	hulk_VERB
сакс_NOUN	sack_NOUN
разделить_VERB	separate_VERB
кругол_NOUN	kruglofifth_ADJ
сомневаться_VERB	doubt_NOUN
общаться_VERB	communicate_NOUN
ноль_NOUN	noli_NOUN
диджей_NOUN	dj_NOUN
хранитель_NOUN	guardian_NOUN
орёл_VERB	head_NOUN
луиз_NOUN	louise_VERB
централизация_NOUN	centralization_NOUN
эквивалентность_NOUN	equivalence_NOUN
курский_NOUN	kursk_VERB
ответ_NOUN	answer_NOUN
поздравить_VERB	congratulated_VERB
ацетить_VERB	acetyl_ADV
притча_NOUN	proverb_NOUN
стоять_VERB	stood_NOUN
минералогия_NOUN	mineralogy_NOUN
онлайн_NOUN	online_ADV
береметь_ADJ	pregnan_ADJ
шал_NOUN	chalet_VERB
субъект_NOUN	entity_NOUN
клейстерс_NOUN	clijster_NOUN
медаль_NOUN	medal_ADJ
борный_NOUN	boric_ADJ
паррь_NOUN	parry_NOUN
дать_VERB	dai_NOUN
гад_NOUN	gake_NOUN
музыкальный_ADJ	musical_ADJ
методология_NOUN	methodology_NOUN
вайл_NOUN	vejle_NOUN
семинар_NOUN	seminar_NOUN
летать_VERB	flow_VERB
условие_NOUN	term_NOUN
цэрия_NOUN	rii_NOUN
цензор_NOUN	censor_NOUN
толще_ADJ	fatter_ADV
двор_NOUN	yard_ADV
цхинвать_VERB	tskhinvali_NOUN
к_NOUN	cami_NOUN
йейтс_NOUN	yate_NOUN
дистанционный_ADJ	remite_VERB
горячий_ADJ	hot_ADJ
виллер_NOUN	viller_NOUN
племянница_NOUN	niece_NOUN
супруг_NOUN	consort_VERB
волынский_ADJ	volynskyi_NOUN
плотник_NOUN	carpenter_NOUN
направление_NOUN	destination_NOUN
кука_NOUN	kuok_VERB
вставка_NOUN	insert_VERB
нетрадиционный_ADJ	unconventional_ADJ
дополнение_NOUN	additions_NOUN
трибуна_NOUN	podium_NOUN
перро_NOUN	perrault_NOUN
текос_NOUN	teco_NOUN
развить_VERB	develop_VERB
прь_NOUN	prem_NOUN
майор_NOUN	majors_NOUN
повторяться_VERB	repetitive_ADJ
веровать_NOUN	faithful_ADJ
освободить_VERB	except_VERB
иллюстратор_NOUN	illustrator_NOUN
уважать_VERB	respect_VERB
производство_NOUN	production_NOUN
сетчата_NOUN	nett_VERB
береговой_ADJ	coast_ADV
путепровод_NOUN	overpass_NOUN
кулидж_NOUN	coolidge_NOUN
алгарв_NOUN	algarve_VERB
баньер_NOUN	bagnre_NOUN
элемент_NOUN	element_NOUN
предприниматель_NOUN	entrepreneur_NOUN
хореографический_ADJ	choreograph_VERB
бить_VERB	beale_ADV
