1.		aist_2012_c6bc0383ea448fcb7e5f45ac85a1afb2d12505ef	ru	Применение Онтологии при Синтезе Изображения по Тексту	http://legacy.aistconf.org/stuff/aist2012.pdf	TASK::Дистрибутивная_семантика(0.8309836983680725)|TASK::Морфологический_анализ(0.8243863582611084)|TASK::Построение_конкордансов(0.8214727640151978)|TASK::Автоматическое_реферирование(0.7756644487380981)|TASK::Синтаксический_анализ(0.7748113870620728)|TASK::Конечные_преобразователи(0.7497396469116211)|TASK::Языковые_модели(0.7393910884857178)|TASK::Тематическое_моделирование(0.738929271697998)|TASK::Извлечение_именованных_сущностей(0.7379180192947388)|TASK::Извлечение_ключевых_слов(0.7203729748725891)|TASK::Обработка_речи(0.7095963954925537)|TASK::Обнаружение_дубликатов(0.7025851011276245)
6	aist_2015_85c630dfd4508b6b93a7e9042867420145cce09c	en	0.9785753488540649	Framebank: a Database of Russian Lexical Constructions	https://link.springer.com/chapter/10.1007/978-3-319-26123-2_34	TASK::Морфологический_анализ(0.8238142728805542)|TASK::Построение_конкордансов(0.8061615228652954)|TASK::Дистрибутивная_семантика(0.800092339515686)|TASK::Синтаксический_анализ(0.7553441524505615)|TASK::Автоматическое_реферирование(0.7542942762374878)|TASK::Обработка_речи(0.730652391910553)|TASK::Конечные_преобразователи(0.7304615378379822)|TASK::Тематическое_моделирование(0.7204413414001465)|TASK::Извлечение_именованных_сущностей(0.7115869522094727)|TASK::Языковые_модели(0.7067262530326843)|TASK::Проверка_правописания(0.7035926580429077)
7	dialogue_2013_643efb2f5d56bf20dd7d2e3c50c35a6aa497ab26	en	0.9779437780380249	Computational Treatment of Support Verb Constructions in Italian and in Russian	http://www.dialog-21.ru/media/1225/benigniv-cottaramusinop.pdf	TASK::Морфологический_анализ(0.8297567367553711)|TASK::Построение_конкордансов(0.804323673248291)|TASK::Дистрибутивная_семантика(0.7976944446563721)|TASK::Автоматическое_реферирование(0.762048065662384)|TASK::Синтаксический_анализ(0.7585877180099487)|TASK::Конечные_преобразователи(0.7286689281463623)|TASK::Проверка_правописания(0.7166004776954651)|TASK::Тематическое_моделирование(0.7103142738342285)|TASK::Обработка_речи(0.708184003829956)|TASK::Извлечение_именованных_сущностей(0.7045806646347046)
8	dialogue_2012_8787cfea7a25b69b5dba56ed3eeb7289673561f4	en	0.977836549282074	Constructing a lexico-typological database (for a study of pain predicates)	http://www.dialog-21.ru/media/1337/100.pdf	TASK::Морфологический_анализ(0.810539960861206)|TASK::Построение_конкордансов(0.7958226799964905)|TASK::Дистрибутивная_семантика(0.7825901508331299)|TASK::Автоматическое_реферирование(0.7589906454086304)|TASK::Синтаксический_анализ(0.7360325455665588)|TASK::Тематическое_моделирование(0.715671181678772)|TASK::Извлечение_именованных_сущностей(0.7156354188919067)|TASK::Конечные_преобразователи(0.7152252197265625)|TASK::Обработка_речи(0.7087630033493042)|TASK::Проверка_правописания(0.7055401802062988)
9	dialogue_2011_db54e804a07e8caf58b88080f76370be71a80175	en	0.9775739312171936	“Functional” Standard In Russian And English Degree Constructions	http://www.dialog-21.ru/media/1418/18.pdf	TASK::Морфологический_анализ(0.8070479035377502)|TASK::Построение_конкордансов(0.7808796167373657)|TASK::Дистрибутивная_семантика(0.7794455289840698)|TASK::Автоматическое_реферирование(0.7319873571395874)|TASK::Синтаксический_анализ(0.7185680866241455)|TASK::Конечные_преобразователи(0.7084388732910156)
10	dialogue_2016_0d16ab0f2f3491f42cb6434cd830cf3a8a69a1bd	en	0.977550745010376	Estimating Syntagmatic Association Strength Using Distributional Word Representations	http://www.dialog-21.ru/media/3385/bukiagtetal.pdf	TASK::Морфологический_анализ(0.8383734822273254)|TASK::Дистрибутивная_семантика(0.8237461447715759)|TASK::Построение_конкордансов(0.8200981616973877)|TASK::Автоматическое_реферирование(0.7579280734062195)|TASK::Синтаксический_анализ(0.744365930557251)|TASK::Конечные_преобразователи(0.7346335649490356)|TASK::Обработка_речи(0.7158223390579224)|TASK::Языковые_модели(0.7124925851821899)|TASK::Тематическое_моделирование(0.7117851972579956)|TASK::Извлечение_именованных_сущностей(0.7094433307647705)

27.		dialogue_2014_19122ea4d4e9f052fda3a7d65d9d6fa88dcaad5b	en	Sententional arguments and event structure	http://www.dialog-21.ru/digests/dialog2014/materials/pdf/ZimmerlingAV.pdf	TASK::Морфологический_анализ(0.7845486402511597)|TASK::Построение_конкордансов(0.7686425447463989)|TASK::Дистрибутивная_семантика(0.762479305267334)|TASK::Синтаксический_анализ(0.7146991491317749)|TASK::Автоматическое_реферирование(0.7131340503692627)
1	dialogue_2013_0bd8e22d96bce1f8490f95c96b4452802d148e28	en	0.9906697273254395	Transitive impersonals in Slavic and Germanic: zero subjects and thematic relations	http://www.dialog-21.ru/media/1298/zimmerlingav.pdf	TASK::Морфологический_анализ(0.7949092388153076)|TASK::Построение_конкордансов(0.7665882110595703)|TASK::Дистрибутивная_семантика(0.7658918499946594)|TASK::Конечные_преобразователи(0.7102737426757812)|TASK::Обработка_речи(0.7080079317092896)|TASK::Синтаксический_анализ(0.7067201137542725)|TASK::Автоматическое_реферирование(0.7045575380325317)
2	dialogue_2015_58fb067c791846681ad5fc4e612ed26180d92307	en	0.9832949638366699	The Case of Russian Subject Pro in Machine Translation System	http://www.dialog-21.ru/digests/dialog2015/materials/pdf/BogdanovAVGorbunovaIM.pdf	TASK::Морфологический_анализ(0.79144287109375)|TASK::Построение_конкордансов(0.7776676416397095)|TASK::Дистрибутивная_семантика(0.77680903673172)|TASK::Синтаксический_анализ(0.7325119972229004)|TASK::Конечные_преобразователи(0.7280608415603638)|TASK::Автоматическое_реферирование(0.7263365983963013)
3	dialogue_2015_069c945a59db52a1cfc547e2030991d9a35d856d	en	0.9829480051994324	Approaching V2: verb second and verb movement	http://www.dialog-21.ru/digests/dialog2015/materials/pdf/ZimmerlingAVLyutikovaEA.pdf	TASK::Морфологический_анализ(0.8089764714241028)|TASK::Построение_конкордансов(0.7856557369232178)|TASK::Дистрибутивная_семантика(0.7699128985404968)|TASK::Синтаксический_анализ(0.7261427044868469)|TASK::Автоматическое_реферирование(0.7110593318939209)|TASK::Обработка_речи(0.7078291773796082)|TASK::Конечные_преобразователи(0.7043153643608093)
4	dialogue_2009_783e2b7a11ce82262de32a479d25d7788eda2bd9	en	0.9783785343170166	The dynamics of adjective meaning	http://www.dialog-21.ru/media/1642/92.pdf	TASK::Морфологический_анализ(0.7830342650413513)|TASK::Построение_конкордансов(0.7784125804901123)|TASK::Дистрибутивная_семантика(0.7648985385894775)|TASK::Автоматическое_реферирование(0.7228935360908508)|TASK::Синтаксический_анализ(0.70496666431427)|TASK::Проверка_правописания(0.7009449601173401)
5	dialogue_2011_28dad8a86d23abd6d9ae3a750af08ec11948bbaa	en	0.9781701564788818	Semi-tagged Corpora Method Exemplified With A Study Of Ossetic Nominalization	http://www.dialog-21.ru/media/1425/25.pdf	TASK::Морфологический_анализ(0.8339544534683228)|TASK::Построение_конкордансов(0.8074072599411011)|TASK::Дистрибутивная_семантика(0.7876077890396118)|TASK::Синтаксический_анализ(0.7501698732376099)|TASK::Автоматическое_реферирование(0.7476279735565186)|TASK::Обработка_речи(0.7302836775779724)|TASK::Конечные_преобразователи(0.709912896156311)|TASK::Проверка_правописания(0.7092427015304565)|TASK::Тематическое_моделирование(0.7032979130744934)|TASK::Извлечение_именованных_сущностей(0.7021751403808594)
6	dialogue_2011_1fdab93fd58dc25e352d99380b3db73e78e8aa94	en	0.9776378273963928	Accent Placement Principles In Russian	http://www.dialog-21.ru/media/1469/68.pdf	TASK::Морфологический_анализ(0.7862627506256104)|TASK::Построение_конкордансов(0.7738051414489746)|TASK::Дистрибутивная_семантика(0.7504243850708008)|TASK::Обработка_речи(0.7273668050765991)|TASK::Проверка_правописания(0.7263286709785461)|TASK::Синтаксический_анализ(0.7177832126617432)|TASK::Автоматическое_реферирование(0.7168619632720947)
7	dialogue_2017_5ac351a68efb56b2e92cf5ea32d54067bbf2439d	en	0.9773674607276917	‘Tensed’ And ‘Non-Tensed’ Predicatives In Russian	http://www.dialog-21.ru/media/3923/letuchiyab.pdf	TASK::Морфологический_анализ(0.7537497878074646)|TASK::Построение_конкордансов(0.7519462704658508)|TASK::Дистрибутивная_семантика(0.7259993553161621)|TASK::Автоматическое_реферирование(0.7076196670532227)
8	dialogue_2019_2ae11e31cca0b3255f6d974e3ca933a49b03d961	en	0.9773659110069275	An Anaphora Resolution System For Russian Based On Etap-4 Linguistic Processor	http://www.dialog-21.ru/media/4829/inshakovaes-167.pdf	TASK::Морфологический_анализ(0.8369017839431763)|TASK::Построение_конкордансов(0.8160163164138794)|TASK::Дистрибутивная_семантика(0.8102129101753235)|TASK::Синтаксический_анализ(0.7793815732002258)|TASK::Автоматическое_реферирование(0.7616887092590332)|TASK::Конечные_преобразователи(0.7422124743461609)|TASK::Обработка_речи(0.7284656763076782)|TASK::Извлечение_именованных_сущностей(0.7236617803573608)|TASK::Проверка_правописания(0.721305787563324)|TASK::Языковые_модели(0.7144556641578674)|TASK::Тематическое_моделирование(0.7114612460136414)
