1.		aist_2012_c6bc0383ea448fcb7e5f45ac85a1afb2d12505ef	ru	Применение Онтологии при Синтезе Изображения по Тексту	http://legacy.aistconf.org/stuff/aist2012.pdf	TASK::Дистрибутивная_семантика(0.7695256471633911)|TASK::Морфологический_анализ(0.7519286870956421)|TASK::Тематическое_моделирование(0.7376287579536438)|TASK::Синтаксический_анализ(0.7299620509147644)|TASK::Извлечение_именованных_сущностей(0.7231369614601135)|TASK::Cегментация_текста(0.7119397521018982)|TASK::Проверка_правописания(0.7049193978309631)
6	dialogue_2013_ad27c33a9d8e7513bf07a53f8e7d4a91228603c1	ru	0.9836097955703735	Маг Вел Мот: Изменения в Языке на Материале Бытовой Терминологии	http://www.dialog-21.ru/media/1249/iomdinll-etal.pdf	TASK::Морфологический_анализ(0.7265040874481201)|TASK::Проверка_правописания(0.7235199213027954)
7	dialogue_2012_fcfbb30f92ce6f0b2e3889ded9b03512309ae0b9	ru	0.9826973676681519	О Способах Лексикографического Описания Русской Спонтанной Речи (Корпусное Исследование)	http://www.dialog-21.ru/media/1357/3.pdf	TASK::Морфологический_анализ(0.7356302738189697)|TASK::Проверка_правописания(0.7203669548034668)
8	dialogue_2010_bac342fbc105ac93542a4384306ec0a1c5ee7b46	ru	0.9826298356056213	Компиляция Или… Языковые Клише? Сравнивая Характерные для Авторского Стиля Наборы Словосочетаний	http://www.dialog-21.ru/media/1677/52.pdf	TASK::Проверка_правописания(0.711578369140625)
9	dialogue_2018_d96b445a13582434d34f6926199abb387f78d2fa	ru	0.9825342893600464	Еще Раз О Микроконструкциях, Сформированных Служебными Словами: То И Дело	http://www.dialog-21.ru/media/4301/iomdinll.pdf	TASK::Морфологический_анализ(0.7362878322601318)|TASK::Проверка_правописания(0.7277488112449646)|TASK::Дистрибутивная_семантика(0.7108520269393921)
10	dialogue_2014_888b56db0f046e38907e8f6a525457e092199b23	ru	0.9821553230285645	Об Одной из Самых Частых Единиц Русской Спонтанной Речи: Блин с Лингвистической и Социолингвистической Точек Зрения	http://www.dialog-21.ru/digests/dialog2014/materials/pdf/BogdanovAV.pdf	TASK::Проверка_правописания(0.7303991913795471)|TASK::Морфологический_анализ(0.7240972518920898)

16.		dialogue_2006_616c78c53b3b322a4eea4418d1d10d9d1508cf12	ru	Русские Культурные Концепты в Европейской Лингвистической Перспективе: Слово Проблема	http://www.dialog-21.ru/media/2024/zaliznyak2.pdf	TASK::Проверка_правописания(0.7062646746635437)
1	dialogue_2008_33f8132d7279f34984acd7ce373830bfdea6599f	ru	0.985779345035553	Тексты А.платонова как Лингвистический Источник	http://www.dialog-21.ru/media/1745/24.pdf	TASK::Морфологический_анализ(0.7105460166931152)|TASK::Проверка_правописания(0.7081353068351746)
2	dialogue_2017_4764b1d97f58093df9caa377385a9a280f81e3bc	ru	0.9837342500686646	Дискурсивные Частицы и Способы их Перевода: ну в Романе Владимира Сорокина «Очередь»	http://www.dialog-21.ru/media/3907/dobrovol-skijdolevontinaib.pdf	TASK::Проверка_правописания(0.7111937403678894)
3	dialogue_2015_0aabf723846ce074071f86a3cec06629441d510e	ru	0.9834408760070801	Русские Лингвоспецифичные Лексические Единицы в Параллельных Корпусах: Возможности Исследования и «Подводные Камни»	http://www.dialog-21.ru/digests/dialog2015/materials/pdf/ShmelevAD.pdf	TASK::Проверка_правописания(0.7309324145317078)|TASK::Морфологический_анализ(0.7068737745285034)
4	dialogue_2019_03f4c316f774af7eb5e83660acb0635578d6c9e8	ru	0.9833586812019348	Дискурсивные Слова В Корпусном Измерении: Одним Словом У Достоевского И Его Современников	http://www.dialog-21.ru/media/4585/baranovanplusdobrovolskij-do-043.pdf	TASK::Проверка_правописания(0.7143619060516357)|TASK::Морфологический_анализ(0.7111079692840576)
5	dialogue_2015_bc80b684c8eb71dd999dab8eb458c0efb4ab531e	ru	0.9833065271377563	Лингвоспецифичные Единицы Русского Языка в Свете Контрастивного Корпусного Анализа	http://www.dialog-21.ru/digests/dialog2015/materials/pdf/ZalizniakAnnaA.pdf	TASK::Морфологический_анализ(0.7300269603729248)|TASK::Проверка_правописания(0.7161461114883423)|TASK::Дистрибутивная_семантика(0.7118353843688965)|TASK::Извлечение_именованных_сущностей(0.7046852111816406)
6	dialogue_2017_093856064e8b96038bbdbb6c563857b1fc90d8eb	ru	0.9832935333251953	Говорю Я, Карл...	http://www.dialog-21.ru/media/3941/rakhilinaev.pdf	TASK::Проверка_правописания(0.7153810262680054)|TASK::Морфологический_анализ(0.7062094211578369)
7	dialogue_2019_c7586d366e9190922eff6a7a00c78406d3229232	ru	0.9830843806266785	Производные Значения Русского Неопределенного Наречия Как-То: Опыт Корпусного Анализа	http://www.dialog-21.ru/media/4616/mikaelianilpluszalizniakannaa-053.pdf	TASK::Проверка_правописания(0.710834264755249)|TASK::Морфологический_анализ(0.7080168724060059)
8	dialogue_2019_f0e2520e152969eced10e85d612e59e97bb7440b	ru	0.9817262887954712	Русское Что-То Как Дискурсивное Слово	http://www.dialog-21.ru/media/4639/zalizniakannaapluspaduchevaev-038.pdf	TASK::Проверка_правописания(0.7144870758056641)|TASK::Морфологический_анализ(0.7019051313400269)
9	dialogue_2012_68cc91137e1b4d8adc600c866579d191282ae807	ru	0.9816604852676392	О Синонимии Фокусирующих Частиц (На Материале Немецкого и Русского Языков)	http://www.dialog-21.ru/media/1324/156.pdf	TASK::Проверка_правописания(0.7067992687225342)
10	dialogue_2007_c5b4c2921839ea73d33306d411cbbb9dbc1c7b45	ru	0.9815505743026733	Семантика Кавычек	http://www.dialog-21.ru/media/1850/29.pdf	TASK::Проверка_правописания(0.7173820734024048)

17.		dialogue_2007_8b928b108aae7fc55c38f33b2456ae5e2d6889ab	ru	Частица -То: Морфема и Лексема	http://www.dialog-21.ru/media/1854/33.pdf	TASK::Проверка_правописания(0.7260658144950867)|TASK::Морфологический_анализ(0.718809962272644)
1	dialogue_2015_99e788fae4442d09f82ce0dc29b33dde52628d53	ru	0.9911319017410278	Статья Значит Статья: об Одном Классе Тавтологических Конструкций в Русском Языке	http://www.dialog-21.ru/digests/dialog2015/materials/pdf/VilinbakhovaEL.pdf	TASK::Проверка_правописания(0.7172324061393738)|TASK::Морфологический_анализ(0.7076330780982971)
2	dialogue_2007_c5b4c2921839ea73d33306d411cbbb9dbc1c7b45	ru	0.9899349212646484	Семантика Кавычек	http://www.dialog-21.ru/media/1850/29.pdf	TASK::Проверка_правописания(0.7173820734024048)
3	dialogue_2017_8c3578e219bc70001746d4b4dd6164ac98b36634	ru	0.9894567728042603	Как Нам быть с Конструкциями Типа как Быть?	http://www.dialog-21.ru/media/3915/iomdinll.pdf	TASK::Морфологический_анализ(0.7229053974151611)|TASK::Проверка_правописания(0.7152500152587891)|TASK::Дистрибутивная_семантика(0.7106980085372925)
4	dialogue_2008_33f8132d7279f34984acd7ce373830bfdea6599f	ru	0.9892775416374207	Тексты А.платонова как Лингвистический Источник	http://www.dialog-21.ru/media/1745/24.pdf	TASK::Морфологический_анализ(0.7105460166931152)|TASK::Проверка_правописания(0.7081353068351746)
5	dialogue_2008_1a8f4e0fad2e4388b2aa60abb8a455f8fbd3a6d2	ru	0.9877007603645325	О Проекте Активного Словаря (Ас) Русского Языка	http://www.dialog-21.ru/media/1725/4.pdf	TASK::Морфологический_анализ(0.7324643135070801)|TASK::Проверка_правописания(0.7207087278366089)|TASK::Дистрибутивная_семантика(0.7190333008766174)|TASK::Извлечение_именованных_сущностей(0.7014129757881165)
6	dialogue_2013_89612ad760be1ee7629208ec993f384afde2e02d	ru	0.9873402118682861	Читать не Читал, Но...: об Одной Русской Конструкции с Повторяющимися Словесными Элементами	http://www.dialog-21.ru/media/1248/iomdinll.pdf	TASK::Морфологический_анализ(0.7246983051300049)|TASK::Проверка_правописания(0.7184796333312988)|TASK::Дистрибутивная_семантика(0.7050780057907104)
7	dialogue_2011_70b3d1a799dc8fe137aee4a876fa750113d03019	ru	0.9872469902038574	Прономинализация Сентенциального Аргумента в Русском Языке	http://www.dialog-21.ru/media/1441/40.pdf	TASK::Морфологический_анализ(0.7125000357627869)|TASK::Проверка_правописания(0.7061296701431274)
